unit_id,text,concreteness_1,concreteness_2,concreteness_3,concreteness_4,concreteness_5,avg_concreteness,url
M1658_2,"Aufgrund einer Kreuzung von zwei abschüssigen mit den Fahrrad befahrbaren Wegen(liebrechtstraße und Fahrradweg) und hoher Frequentierung als quasi Hauptverkehrsader auf der Transitstrecke Moers nach Utfort/Repelen usw. in beiden Richtungen kommt es immer wieder dazu, dass Kurven geschnibbelt werden. Es könnte hierbei zu Unfällen kommen, es war schon häufiger mal knapp.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle-liebrrechtstrasse
M1658_3,Abhilfe könnte mit einem Spiegel oder einer Fahrbahnmarkierung mit einer Mittellinie zwischen den beiden Fahrstreifen geschaffen werden.,2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle-liebrrechtstrasse
M1658_4,"Es handelt sich um eine T-Kreuzung, die aus Richtung Moersbach sehr gering frequentiert wird und die Gefahr primär zwischen Liebrechtstraße und Fahrradweg besteht, dazu trägt bei, dass aus Richtung Moersbach kommend bergauf auf einem sehr schlechtem Weg gefahren wird.",2,1,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gefahrenstelle-liebrrechtstrasse
M1669_2,"Ich denke der Platz ist ausreichend und wenn alle ihr Tempo der Verkehrssituation anpassen würden, und sich auch die Busfahrer an Schrittgeschwindigkeit halten würden, müsste es auch funktionieren.",2,2,1,2,1,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/homberger-strasse
M1681_2,"Es ist sehr bedauerlich, dass sich immer nur nach Aufforderung , der Radweg parallel zur Steinbrückenstraße, von Moers Hülsdonk nach Kapellen, vom Wildwuchs befreit oder gereinigt wird. Teilweise ist der Fahrradweg nur noch zu ca. 40% nutzbar, so dass man zeitweilig seitlich anhalten muss, um den entgegenkommenden Radfahrer vorbeilassen zu können oder umgekehrt. Gleichermassen trifft das auch für den seitlichen Hecken- und Baumwuchs zu, der, wenn er denn geschnitten wurde, nicht ausreichend gekürzt, nämlich ca. 60cm hinter dem Geländer des Brückengeländers z.B. , sondern bündig mit ihm geschnitten wird. Das wiederum bedeutet, er wächst schneller wieder zu. Ein weitaus schlimmeres Problem ist meiner Meinung nach jedoch die mangelnde Fahrbahnbeschaffenheit. Die Pflastersteine des Radweges sind selbst für einen Fußgänger fußbrecherisch.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/wartungs-und-reparaturstau-des-steinbueckener-radweges
M1681_3,"Schön wäre es, wenn sich im Pflegeplan unserer Stadt, für diesen Radweg ,beispielsweise 1x im Monat jemand darum kümmern würde.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/wartungs-und-reparaturstau-des-steinbueckener-radweges
M1695_1,"Schlaglöcher, bzw. Wurzeln",0,2,1,0,1,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/schlagloecher-bzw-wurzeln
M1695_2,"Der gesamte Bereich der Venloer Straße ist durchzogen von Schlaglöchern und Wellen durch Baumwurzeln. Bei Dunkelheit ist es hier zum Teil sehr gefährlich, vor alem dann, wenn einem noch jemand entgegen kommt.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/schlagloecher-bzw-wurzeln
M1730_1,Schlechte Einsehbarkeit,0,0,1,0,2,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/schlechte-einsehbarkeit
M1741_1,Ampel Grafschafter Rad- und Wanderweg zu träge,2,1,1,2,1,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampel-grafschafter-rad-und-wanderweg-zu-traege
M1741_2,Die o.g. Ampelanlage zeigt viel zu selten GRÜN - die Rot-Pfasen sind zu lange. Fußgänger und Radfahrer queren 'verständlicherweise' bei ROT.,2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampel-grafschafter-rad-und-wanderweg-zu-traege
M1741_4,Der PKW-Verkehr lääst es zu.,1,2,1,2,1,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ampel-grafschafter-rad-und-wanderweg-zu-traege
M1752_1,Abschaffung des Haltegebots für Radler,0,2,1,2,2,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/abschaffung-des-haltegebots-fuer-radler
M1763_1,Einfädelungsspur wird oft blockiert,0,1,1,1,2,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert
M1763_2,"Die Einfädelungsspur für Radfahrer in Richtung Innenstadt, die links auf die Rheinberger Straße fahren wollen ist oft von an der Kreuzung im Rückstau wartenden Autos blockiert. Auf der Gegenüberliegenden Seite auf ab Höhe der Hausnummer 6 ist das absolute Halteverbot aufgehoben, so dass hier fast immer Autos parken. Damit die von der Rheinberger Straße in die Baerler Straße einbiegenden Fahrzeuge Platz zum Durchfahren haben, stellen sich die im Rückstau stehenden Autos in Richtung Rheinberger Straße auf den Einfädelungs- bzw. Schutzstreifen.",2,1,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert
M1763_3,Hier wäre eine Verlängerung des Halteverbots auf der Seite der Hausnummern 6-8 die Problemlösung.,2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelungsspur-wird-oft-blockiert
M1774_1,Unübersichtliche Kurve Grafschafter Rad- und Wanderweg zwischen Xanterer Straße und Xeniastraße,1,1,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer
M1774_2,Die Kurve ist durch Strauchbewuchs sehr unübersichtlich. Die Kurve schneidende Radfahrer in Richtung Xantener Straße gefährden entgegenkommende Radfahrer und Fußgänger.,2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer
M1774_3,Hier wäre eine Führung des Radverkehrs durch eine durchgezogene Mittellinie im Kurvenbereich sinnvoll.,2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/unuebersichtliche-kurve-grafschafter-rad-und-wanderweg-zwischen-xanterer
M1786_1,Fehlende Fahrradquerung an der Krefelder Straße,1,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
M1786_2,"Das Problem habe ich jeden Tag, wenn ich aus dem Schlosspark komme und in Richtung Kranichstraße fahre. Die sogenannte Bettelampel befindet sich links von der Ausfahrt, und man ist gezwungen den Fahrradweg ein paar Meter auf der falschen Seite zu befahren um nach Hülsdonk zu kommen. Auf der gegenüberliegende Seite ist die Fahrradquerung schon seit ein paar Jahren rot markiert. Trotzdem sollte man darauf achten, dass man mit dem PKW-Fahrer Blickkontakt hat. Man wird ganz oft übersehen. Leider wird auch die Bettelampel von vielen Autofahrern zu spät beachtet. Fast jeder fährt noch mal eben ganz schnellbei Gelb über die Ampel, einige lassen es sogar auf Rot ankommen...",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehlende-fahrradquerung-der-krefelder-strasse
M1798_1,Fahrbahnarkierung wäre hilfreich,0,2,1,2,1,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
M1798_2,"Wenn man aus dem Gewerbegebiet kommt und die Repelener Straße überqueren möchte, um Richtung Utfort zu fahren, ist die Situation für Radfahrer ziemlich problematisch. Die Straße verbreitert sich zur Einmündung hin sehr, so dass problemlos zwei Autos (Rechtsabbieger/Linksabbieger) nebeneinander fahren können. Der nach links abbiegende Radfahrer müsste eigentlich in der Mitte der Fahrbahn fahren, um die Einmündung des Radweges auf der anderen Straßenseite gut erreichen zu können. Hier fehlt allerdings an eine gut sichtbaren Markierung, die die Fahrbahn in eine Links- und Rechtsabgiegerspur unterteilt und eben auch dem Radfahrer eine sichere Orientierung bietet.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
M1798_3,"Sinnvollerweise sollte die Markierung kurz hinter der Zufahrt zur Waschstraße beginnen. Vielleicht könnte man sogar mittig eine Radlerspur kennzeichnen. Die Maßnahme ließe sich vermutlich mit sehr geringen Aufwand umsetzen, wäre aber sehr hilfreich und würde die Sicherheit erhöhen.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrbahnarkierung-waere-hilfreich
M1810_1,"Sehr geehrte Damen und Herren, in Moers kommend von der Römerstraße bis zum Kreisverkehr rechte Seite müsste der Radweg erneuert werden.",1,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
M1810_2,Durch die Bäume ist der Radweg in Mitleidenschaft genommen worden. Ab den Kreisverkehr bis zum Bahnhof sind zu viele Geschäfte die die Stühle oder auch die Ware auf dem Fußgängerweg haben so das dann der Fußgängerweg blockiert ist und die Fußgänger dann auf dem Radweg gehen. Römerstraße Richtung Real kommend von der Hochstraße sollte man das Stück auch links fahren können da man sonst mehrere Ampelanlagen schalten müsste bis man wieder die richtige Seite hat. Ganz besonders wichtig für unsere älteren Personen.,2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
M1810_4,Mann könnte ja da ein Zusatzschild anbringen.,1,1,1,2,2,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radwegverkehrsfuehrung
M1821_1,Radweg entlang der Holderberger Strasse einmal von Holderberg bis zum Agnethenhof und vielleicht irgendwann bis nach Vennikel...... vorbei an Copeo .....,2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fehl
M1832_2,"Wenn Fahrradfahrer, so wie ich des Öfteren, von der Lotharstr. auf den Fahrradweg der Homberger einbiegen wollen gab es vor dem Umbau der Lotharstr. 2 erhebliche Gefahrenstellen. 1. Rechtsabbiegenden PKW fahren soweit rechts und schneiden den Fahrradbereich. ( Ist mir schon mehrfach passiert) 2. Wenn jemand mit dem Fahrrad in so einem stumpfen Winkel, wie es derzeit dort gebaut wird über eine Kante fahren soll, um auf die Hombergerstr. einzufahren, besteht Sturzgefahr. besonders bei nicht so sicheren Fahrern.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
M1832_3,"Vorschlag: Den Fahradweg auf den Gehweg verlegen. Sollte das nicht möglich sein, die Kante absenken (sind nur ca. 2 cm.) und eine massive Abtrennung zur Autofahrspur installieren.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/neubau-der-lotharstrasse
M1843_1,"Im Verlauf des Neuen Wall, v.a. in Fahrtrichtung Uerdinger Str. wird der Radweg ab der Einmündung Doktor-Hermann-Bähr-Str. bis zum Hanns-Albeck-Platz zwei mal mitten durch die Bushaltestelle und durch die Wartezone vor der Ampel geführt. Das sorgt regelmäßig zu Beinaheunfällen, Irritationen und Ärger bei allen Beteiligten weil Fußgänger den Radweg nicht beachten, sehr viele Menschen an der Haltestelle oder vor der Ampel warten, Passanten schnell zum Bus laufen müssen und andererseits Radfahrer oft zügig unterwegs sind.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle
M1843_2,"Hier wäre eine bauliche Trennung oder eine noch deutlichere Abtrennung von Rad- und Fußgängerbereich sinnvoll: 1. Möglichkeit: Verlegung des Radwegs direkt an die Strassenkante, dann kommt es nur im Falle des Bus Ein- und Ausstiegs oder der Grünphase der Ampeln zu Querverkehr. 2. Möglichkeit: Verlegung des Radwegs als eigenständig markierter Bereich auf die Strasse zwischen die haltenden Busse und die Fahrbahn. In jedem Fall eine DEUTLICHE Markierung des Radwegs, dass die Fußgänger oder Autofahrer den Radweg erkennen.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-durch-die-bushaltestelle
M1860_1,Vorfahrt für Raser,0,0,1,0,1,0,https://www.raddialog.moers.de/dialoge/moerser-raddialog/vorfahrt-fuer-raser
M1860_2,"Durch Wildwuchs von Sträuchern ist die Radfahrer-Kreuzung Grafschafter Rad- und Wanderweg X Verlängerung Kaiserstraße extrem unübersichtlich und gefährlich. Offenbar gilt hier das Recht des Stärkeren, d.h. rücksichtsloseren Fahrradrasers - solange er nicht verunfallt! Immer wieder kommt es zu Fast-Kollisionen!",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/vorfahrt-fuer-raser
M1871_1,"Die Ehrenmalstraße in Moers-Kapellen dient Radfahrern als Verbindung zwischen Kapellen Dorf / Stockrahmsfeld hin zum Grafschafter Rad- und Wanderweg (z.B. zum Einkaufen bei [Name entfernt] und [Name entfernt]). Die Straße ist in einem so schlechten Zustand, dass sie mit dem Fahrrad nicht mehr befahren werden kann. Wer es dennoch wagt, hat anschließend durchgeschüttelte Einkäufe. Der Fußgängerweg ist nicht für Fahrräder freigegeben, wird aber dennnoch genutzt und birgt durch unübersichtliche Einfahrten (wegen Bepflanzung) erhebliche Gefahren.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf
M1871_2,"Die Ehrenmalstraße könnte als Fahrradstraße (frei für PKW) ausgezeichnet werden und eine neue Fahrbahndecke erhalten. Darüber hinaus könnte weiterführend die Dorsterfeldstraße zur Fahrradstraße werden, welche dann über den Grotfeldsweg Richtung Neukirchen führt = Verbindung von Grafschafter Rad- und Wanderweg nach Neukirchen (das wäre dann Thema Radverkehrsführung).",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/verbindung-zwischen-grafschafter-rad-und-wanderweg-und-kapellen-dorf
M1883_1,Einfädelung in Fließverkehr fehlt,0,2,1,1,1,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/einfaedelung-fliessverkehr-fehlt
M1895_2,"Von der Ecke Krefelder Straße/Neukirchenerstraße bis in die Ortsmitte Kapellen befindet sich sich kein vernünftiger Radweg. Man muss auf dieser vielbefahrenen Straße mit dem Rad fahren, obwohl um das Stockrahmsfeld herum ein genügend großer Grünstreifen ist, der zum Radweg umgebaut werden könnte.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
M1895_4,"Stattdessen steht man hier knietief in der Hundescheiße, da die Hundebesitzer im Stockrahmsfeld diesen Streifen als Hundeklo benutzen.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-statt-hundeklo
M1906_1,Angesichts der heutigen rasanten technischen Entwicklung dauert die Reaktion der Bedarfsampel am südlichen Ende der einzigartigen Hufeisenkreuzung viel zu lange!,2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/reaktionszeit-der-radfahrer-und-fussgaenger-ampel
M1912_1,Blenden der Fahrradfahrer duch Fahrzeuge,0,1,1,0,2,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/blenden-der-fahrradfahrer-duch-fahrzeuge
M1917_1,"Ich fahre sehr viel mit dem Fahhrad und werde sowohl auf Landstrassen wie auf Stadtstrassen fast immer ohne einen Sicherheitsabstand von den Autos überholt und danach geschnitten! Das gleiche gilt aber auch für normale Tourenradfahrer, wenn ich zu Fuss bin, sich diese von hinten anschleichen und einen Meter hinter einem klingeln, wenn überhaupt! Da werden auch keine Sicherheitsabstände eingehalten! Radelnde Schulkinder in Kolonnen nebeneinander, die nicht Platz machen, kommen auch sehr häufig vor.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
M1917_2,"Aber aus obigen Gründen kann man das schon fast nicht freigeben, besonders wenn man überlegt, dass die Fußgänger auch in Kolonnen nebeneinander laufen und keinen durchlassen.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/gegenseitige-ruecksichtsnahme-der-stelle-und-ueberall
M1924_1,Ein Radweg für den hohen Weg ist sehr wichtig,1,2,2,2,1,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig
M1924_2,"Leider gibt es keinen Radweg auf dem Hohen Weg, dieses stellt eine sehr große Gefahr für Radfahrer dar. Gerade für Kinder auf dem Weg zur Schule ist die gemeinsame Nutzung der Straße mit PKW und LKW sehr gefährlich.",0,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/ein-radweg-fuer-den-hohen-weg-ist-sehr-wichtig
M1929_1,Keine Beleuchtung der Kreuzung,1,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/keine-beleuchtung-der-kreuzung
M1929_2,"Die Kreuzung sollte beleuchtet werden, dann sind Fahrradfahrer besser sichtbar, vorallem wenn sie die Kreuzung über die Fußgängerampel queren.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/keine-beleuchtung-der-kreuzung
M1935_2,"Ich rege an, entlang der Neukirchener Straße in Moers-Kapellen einen Radweg zu bauen. Dieser sollte von der Ampelkreuzung mit der Bahnhofstraße bis mindestens zur Ampelkreuzung mit der Krefelder Straße verlaufen, besser noch bis zur Einmündung der Straße An der Neuen Mühle oder gar bis Neukirchen-Vluyn. Das würde auch die Anbindung an das Wohngebiet Stockrahmsfeld verbessern und die Gefahrenlage an der unübersichtlichen Kurve (Einmündung der Rosendahlstraße) entschärfen. Die Maßnahme könnte zusammen mit der Neugestaltung der Kreuzung Neukirchener Straße/Bahnhofstraße durchgeführt werden.",2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn
M1935_3,Das würde auch die Anbindung an das Wohngebiet Stockrahmsfeld verbessern und die Gefahrenlage an der unübersichtlichen Kurve (Einmündung der Rosendahlstraße) entschärfen.,2,1,2,2,1,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/radweg-von-moers-kapellen-richtung-neukirchen-vluyn
M1940_1,Fahrradunfreundlicher Kreisverkehr / Fahrradzugang zum Industriegebiet Dr. Berns Straße,1,1,2,1,2,1,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr
M1940_3,Lösungsidee: Mein Vorschlag an dieser Stelle wäre bspw. ein farbliches hervorheben der Radwege (um diese Sichtbarer für Autofahrer zu machen).,2,2,2,2,2,2,https://www.raddialog.moers.de/dialoge/moerser-raddialog/fahrradunfreundlicher-kreisverkehr-fahrradzugang-zum-industriegebiet-dr
Boff44_1_1,mehr Radständer,0,0,0,0,1,0,
Boff90_1_1,"Straßenreparatungen gehen für eine lange Zeit auf der Victoria Brücke. Dort ist sehr eine sehr enge und schmale Straße und ist und sehr schwierig zu fahren, sonders Alten Menschen",2,2,2,1,2,2,
Boff202_1_2,"Sau.. [?] Radwege, keine Autos der Polizei für Geschwindigk.-kontr. AUF Radwege, keine Glas-Behälter (Recycling) am Radweg, höhere Strafen/ [?] von Parkern auf Radweg",1,1,1,1,1,1,
Boff203_1_1,mehr Fahrradweg,0,0,0,0,0,0,
Boff231_2_1,mehr Abstellplätze,0,0,0,0,0,0,
Boff248_3_1,Fahrradständer der zum Anketten vor Bio-Märkten z.B. denns Köln Str.,2,2,2,2,2,2,
Boff290_1_1,breitere Radwege von Innenstadt an der Bahntrasse Richtung BadGodesberg,2,1,2,1,2,2,
Boff310_1_1,"Baustelle Viktoriabrücke: Andere Möglichkeit, damit man bei der Fahrrichtung in Richtung Nordstadt nicht immer die Straßenseite wechseln muss",1,0,0,0,0,0,
Boff310_1_2,"Baustelle Viktoriabrücke: Andere Möglichkeit, damit man bei der Fahrrichtung in Richtung Nordstadt nicht immer die Straßenseite wechseln muss",1,2,2,2,1,2,
Boff332_2_1,Park & Halteverbot auf Radwegen,2,2,1,0,2,1,
Boff342_2_1,mehr Hinweißschilder für Autofahrer auf Radfahrer acht zu geben,1,2,1,0,2,1,
Boff356_1_1,den Radweg am Rhein von Bonn-Mehlem bis zur Stadtgrenze nach Hersel verbreitern und voll ausbauen!,2,2,2,1,2,2,
Boff367_1_1,neue Abstellanlagen schaffen,1,0,0,0,1,0,
Boff421_1_1,"Mehr Möglichkeiten, Fahrräder zu fixieren",1,0,1,0,1,1,
Boff460_1_1,Mehr klarerer ausgezeichnete Radwege,1,1,1,0,2,1,
Boff462_3_1,Einbiegen auf Radweg Kaiserstraße von den Bahnübergängen sicherer machen (Hecken schneiden etc.),2,2,2,2,2,2,
Boff485_2_1,Ausbessern von Schlaglöchern,1,2,1,0,2,1,
Bon22_3_1,"ggf. Beleuchtung des Bröhltalwegs, gerade im Winter ist es schon früh stockfinster",2,2,1,1,2,2,
Bon22_3_2,"ggf. Beleuchtung des Bröhltalwegs, gerade im Winter ist es schon früh stockfinster",2,2,2,2,2,2,
Bon23_1_1,Falsch parkenden Autos öffters kontrollieren,2,2,1,0,2,1,
Bon179_1_1,mehr Platz für Rad,0,0,0,0,0,0,
Bon340_1_1,Fehlende Beleuchtung,0,2,0,0,1,1,
Bon340_2_1,Radweg teilt sich - gefährliche Verkehrsführung,1,2,1,1,2,1,
Bon441_2_1,Radweg vom Hauptbahnhof Richtung Rhein,2,1,1,1,1,1,
Bon452_1_1,Ausbau des Radfahrwegs,0,0,1,0,2,1,
Bon543_1_1,mehr Radwege,0,0,0,0,1,0,
Bon543_2_1,breitere Radwege,0,2,0,0,1,1,
Bon663_1_1,seperate Wege an großen Kreuzungen,2,2,1,1,1,1,
Bon743_2_1,deutlich gekennzeichnete Fahrradwege,1,1,1,1,2,1,
Bon789_2_1,'Ampeln auch Nachts für Radfahrer und Fußgänger durchgängig mit Ampeln für Autos grün schalten,2,2,2,2,2,2,
Bon789_3_1,"es kann nicht sein, dass die Autos in der eigenen Fahrtrichtung grün haben und man selber abends um 23 Uhr an der Ampel zwei Phasen abwarten muss...'",1,2,2,1,2,2,
Bon875_2_1,Radstreifen kollidieren mit Bushaltestellen,1,1,2,1,2,1,
Bon1111_1_1,Der Streifen zwischen den Bahngleisen und Bürgersteig sollte verbreitert werden,2,2,2,0,2,2,
Bon1123_1_1,Klare Trennung von Fahrrad- und Kfz- verkehr wie zB. in Münster,2,1,1,1,1,1,
Bon1295_2_1,Bürgersteig zum Fahrradweg umbauen,1,2,1,0,2,1,
Bon1350_1_1,Klare Kennzeichnung Fahrradweg,1,1,0,0,2,1,
Bon1350_2_1,Grds. durchgängige Beleuchtung,1,2,1,0,1,1,
Bon1465_3_2,"Autofahrer erziehen (nicht bestrafen!) dass an Kreuzungen nicht immer rechts rüber gezogen wird u Radfahrer blockiert, ebenso für Autotür öffnen in Radweg",1,2,2,1,2,2,
Kmeas0_1,Anbindung an die Straßenbahn durch Radinfrastruktur,1,1,1,0,1,1,https://www.krefeld-bewegen.de/dialoge/fischeln/anbindung-die-strassenbahn-durch-radinfrastruktur
Kmeas0_2,"Die Anbindung der äußeren Siedlungsbereiche Fischelns an den ÖPNV ist ausbaufähig. (Ich denke dabei gerade an das neue Wohngebiet Fischeln-Südwest, aber für die südlichsten Bereiche gilt das bereits heute.) Von hier ist der Weg zur Straßenbahn 041 sehr weit, die Buslinien 060/061 fahren lediglich halbstündig, sind verhaltnismäßig unkomfortabel, und brauchen relativ lange bis zum Hauptbahnhof.",2,2,2,2,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/anbindung-die-strassenbahn-durch-radinfrastruktur
Kmeas0_3,IMO muss die Erreichbarkeit von einer Straßenbahn erhöht werden.,1,0,1,0,1,1,https://www.krefeld-bewegen.de/dialoge/fischeln/anbindung-die-strassenbahn-durch-radinfrastruktur
Kmeas1_2,Dohmen- und Hafelsstraße auf 30 kmh beschränken.,2,2,2,2,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/geschwindigkeit-max-30-kmh
Kmeas2_1,"Fahrradspur, Zebrastreifen und max Tempo 30 in Fischeln",2,2,1,1,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/fahrradspur-zebrastreifen-und-max-tempo-30-fischeln
Kmeas3_2,"- Strassenbelag durch Flüsterasphalt austauschen, insbesondere unebener Belag im  Bereich s.g. Dorfplatz (?)",2,2,2,2,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/massnahmen-fuer-die-koelnerstr-fischeln
Kmeas3_4,"- grössere Grünflächen , breitere Gehwege und Einrichtung Fahrradspuren",2,1,2,2,1,2,https://www.krefeld-bewegen.de/dialoge/fischeln/massnahmen-fuer-die-koelnerstr-fischeln
Kmeas3_7,"- Aufbau von Parkplätzen z.B. Parkplatz Volksbank , Penny , Bereich hinter Ärztehaus / Apotheke - Anwohner und Mitarbeiter Parkplätze vergeben",2,2,2,2,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/massnahmen-fuer-die-koelnerstr-fischeln
Kmeas3_9,- Fussgängerampel Bereich Sparkasse,2,2,2,1,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/massnahmen-fuer-die-koelnerstr-fischeln
Kmeas3_10,- ausgewiesene Parkbuchten für Kurierdienste,2,1,2,1,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/massnahmen-fuer-die-koelnerstr-fischeln
Kmeas4_1,Kreuzung am Rathaus und Hafelstr Richtung Oppum entlasten,1,1,1,1,1,1,https://www.krefeld-bewegen.de/dialoge/fischeln/kreuzung-am-rathaus-und-hafelstr-richtung-oppum-entlasten
Kmeas4_2,"mit Schildern auf der Kölnerstr auf die Möglichkeit hinweisen über Wilhelm Stefen Str , Hees und Oberbruchstr die überlastete Kreuzung Richtung Osten zu umfahren",2,2,2,2,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/kreuzung-am-rathaus-und-hafelstr-richtung-oppum-entlasten
Kmeas4_3,"mit Schildern auf der Kölnerstr auf die Möglichkeit hinweisen über Wilhelm Stefen Str , Hees und Oberbruchstr die überlastete Kreuzung Richtung Osten zu umfahren",2,2,2,2,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/kreuzung-am-rathaus-und-hafelstr-richtung-oppum-entlasten
Kmeas5_1,Verkehr auf der Rosenstrasse reduzieren,1,0,1,1,1,1,https://www.krefeld-bewegen.de/dialoge/fischeln/verkehr-auf-der-rosenstrasse-reduzieren
Kmeas5_2,Verkehr von Willicher und Dohmenstr über Hannixweg / An de Welt auf Erkelenzer Str um leiten Rosenstr zur Einbahnstrasse Einfahrt von der Anratherstr machen,2,2,2,2,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/verkehr-auf-der-rosenstrasse-reduzieren
Kmeas6_2,Die Hafelstr wird in diesem Bereich sehr stark befahren und es gibt meist Rückstau bis in die Anratherstr. Selbst der schmale Fahrradstreifen wird von Autofahrern nicht respektiert und es muss oft auf den Bürgersteig ausgewichen werden.,2,1,2,2,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/bessere-markierung-fahrradspur
Kmeas6_3,Eine bessere und auffallende Markierung ist notwendig,1,0,2,2,1,1,https://www.krefeld-bewegen.de/dialoge/fischeln/bessere-markierung-fahrradspur
Kmeas7_1,Zebrastreifen notwendig,1,0,1,0,1,1,https://www.krefeld-bewegen.de/dialoge/fischeln/zebrastreifen-notwendig-2
Kmeas7_2,Der Ampelübergang bei Rewe ist wg der Löcher im Aspalt und an den Schienen nicht sicher. Der Umweg zur Ampel am Ärztehaus / Volksbank ist für Ältere zu weit.,2,2,2,2,2,2,https://www.krefeld-bewegen.de/dialoge/fischeln/zebrastreifen-notwendig-2
